USW00003167,33.9236,-118.3328,16.8
USW00003171,33.9528,-117.4353,257.6
USW00003177,33.1300,-117.2764,95.4
USW00003178,32.5758,-116.9939,158.8
USW00003179,33.9756,-117.6250,193.9
USW00004222,40.6508,-122.6067,432.2
USW00023110,36.3333,-119.9500,70.7
USW00023119,33.9000,-117.2500,468.2
USW00023129,33.8117,-118.1472,10.4
USW00023130,34.2122,-118.4914,239.3
USW00023136,34.2114,-119.0875,21.6
USW00023152,34.1997,-118.3656,222.8
USW00023155,35.4342,-119.0553,149.4
USW00023157,37.3711,-118.3589,1252.7
USW00023158,33.6189,-114.7144,120.4
USW00023161,34.8536,-116.7869,584.9
USW00023174,33.9381,-118.3867,29.6
USW00023179,34.7678,-114.6183,270.7
USW00023182,34.6294,-118.0831,764.7
USW00023187,34.7436,-118.7253,1374.6
USW00023188,32.7336,-117.1831,4.6
USW00023190,34.4242,-119.8425,2.4
USW00023191,33.4042,-118.4144,477.0
USW00023199,32.8325,-115.6639,-14.0
USW00023202,38.2667,-121.9333,18.0
USW00023213,38.5036,-122.8111,36.3
USW00023225,39.2761,-120.7092,1611.2
USW00023230,37.7178,-122.2331,1.5
USW00023232,38.5067,-121.4961,5.8
USW00023233,36.6636,-121.6092,22.3
USW00023234,37.6197,-122.3656,3.0
USW00023237,37.8900,-121.2264,8.2
USW00023254,37.9917,-122.0528,7.0
USW00023257,37.2858,-120.5178,46.3
USW00023258,37.6256,-120.9550,26.5
USW00023259,36.5903,-121.8489,48.8
USW00023271,38.5553,-121.4183,11.6
USW00023272,37.7706,-122.4269,45.7
USW00023273,34.8942,-120.4522,74.1
USW00023275,39.1278,-123.2003,183.8
USW00023277,36.9394,-121.7900,49.4
USW00023285,37.6931,-121.8150,119.8
USW00023293,37.3594,-121.9244,14.9
USW00024213,40.8097,-124.1603,6.1
USW00024215,41.3150,-122.3172,1083.0
USW00024216,40.1519,-122.2547,107.9
USW00024257,40.5147,-122.2978,152.7
USW00024259,41.7736,-122.4683,806.2
USW00024283,40.9783,-124.1047,64.3
USW00024286,41.7836,-124.2381,17.1
USW00053119,36.3114,-119.6231,75.9
USW00053120,33.0381,-116.9161,422.1
USW00053121,33.2194,-117.3497,9.1
USW00053139,36.6019,-117.1450,25.6
USW00053150,37.7592,-119.8208,2017.8
USW00053151,33.4392,-117.1903,347.5
USW00053152,34.4142,-119.8797,5.5
USW00053175,33.8978,-117.6025,162.5
USW00093104,35.6864,-117.6908,680.0
USW00093107,32.8667,-117.1333,145.4
USW00093110,34.2000,-119.2042,11.9
USW00093111,34.1242,-119.1228,3.7
USW00093112,32.6922,-117.2097,4.3
USW00093115,32.5681,-117.1172,7.3
